i.data, BY, AGE, R, i, m, d, d.rate, i.rate, m.rate, N, S.i, S.m, I, M, I.est, M.est, D
1, 1983, 5, 67780, 0.463576158940397, 1, NA, NA, 0.463576158940397, 1, 10.9235273770897, 1.0127773727103, 5.85964051353819, 5.06388686355152, 5.85964051353819, 5.06388686355151, 5.85964051353819, NA
1, 1984, 1, 67780, 0, 0, 0.905105076142132, 0.905105076142132, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 61348.0220609137
1, 1984, 2, 67780, 0.000267461204752251, 0.00973819244166448, 0.364293424430591, 0.364293424430591, 0.000267461204752251, 0.00973819244166448, 6431.9779390863, 0.344060913705584, 62.6190862944163, 1.72030456852792, 62.6190862944163, 1.72030456852792, 62.6190862944163, 2319.68885226852
1, 1984, 3, 67780, 0.273016593452313, 0.145676167824891, 0.527567710693972, 0.527567710693972, 0.273016593452313, 0.145676167824891, 4047.94969595483, 221.031487291183, 428.694699068554, 1105.15743645591, 428.694699068554, 1105.15743645591, 428.694699068554, 1326.35669441755
1, 1984, 4, 67780, 0.560224455174214, 0.880811078140455, 0.624597664361772, 0.624597664361772, 0.560224455174214, 0.880811078140455, 1187.74086601282, 133.080295910036, 460.082318145379, 665.401479550179, 460.082318145379, 665.401479550179, 460.082318145379, 38.8856194609706
1, 1984, 5, 67780, 0.612033195020747, 1, NA, NA, 0.612033195020747, 1, 23.3714488562873, 2.86082050315551, 9.06734634050982, 14.3041025157775, 9.06734634050982, 14.3041025157775, 9.06734634050982, NA
1, 1985, 1, 67780, 0, 0, 0.935017078366353, 0.935017078366353, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 63375.4575716714
1, 1985, 2, 67780, 0.000322965468935768, 0.00226148866529766, 0.527567710693972, 0.527567710693972, 0.000322965468935768, 0.00226148866529766, 4404.5424283286, 0.284503022162526, 9.95760577568844, 1.42251511081263, 9.95760577568844, 1.42251511081263, 9.95760577568844, 2317.69058124427
1, 1985, 3, 67780, 0.140335823236442, 0.0730722600845134, 0.624597664361772, 0.624597664361772, 0.140335823236442, 0.0730722600845134, 2075.47172619782, 58.2526066599861, 130.376161652484, 291.263033299931, 130.376161652484, 291.263033299931, 130.376161652484, 1032.9799362614
1, 1985, 4, 67780, 0.521809800759375, 0.9557851129936, 0.192382894650167, 0.192382894650167, 0.521809800759375, 0.9557851129936, 620.852594984008, 64.7933937779093, 283.758861682871, 323.966968889546, 283.758861682871, 323.966968889546, 283.758861682871, 2.52536493489266
1, 1985, 5, 67780, 0.843843843843844, 1, NA, NA, 0.843843843843844, 1, 10.6013994766983, 1.78918513690824, 1.65547379215709, 8.9459256845412, 1.65547379215709, 8.9459256845412, 1.65547379215709, NA
1, 1986, 1, 67780, 0, 0, 0.995901329243354, 0.995901329243354, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67502.1920961145
1, 1986, 2, 67780, 0.00017732762060234, 0.00748409629537233, 0.624597664361772, 0.624597664361772, 0.00017732762060234, 0.00748409629537233, 277.807903885463, 0.00985260291610655, 2.07877241514942, 0.0492630145805327, 2.07877241514942, 0.0492630145805327, 2.07877241514942, 172.189001949011
1, 1986, 3, 67780, 0.179464622345105, 0.117016388420891, 0.192382894650167, 0.192382894650167, 0.179464622345105, 0.117016388420891, 103.490866506722, 3.71458985475929, 9.93678798682105, 18.5729492737965, 9.93678798682105, 18.5729492737965, 9.93678798682105, 14.4250866885038
1, 1986, 4, 67780, 0.770164787510841, 0.867924528301887, 0.249065308838663, 0.249065308838663, 0.770164787510841, 0.867924528301887, 60.5560425576003, 9.32762632977434, 12.079696260406, 46.6381316488717, 12.079696260406, 46.6381316488717, 12.079696260406, 0.457835499096234
1, 1986, 5, 67780, 0.00017732762060234, 1, NA, NA, 0.00017732762060234, 1, 1.38037914922641, 4.89558700122804e-05, 1.38013436987635, 0.000244779350061402, 1.38013436987635, 0.000244779350061402, 1.38013436987635, NA
1, 1987, 1, 67780, 0, 0, 0.978806423611111, 0.978806423611111, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 66343.4993923611
1, 1987, 2, 67780, 0.00017732762060234, 0.0213802989965185, 0.192382894650167, 0.192382894650167, 0.00017732762060234, 0.0213802989965185, 1436.5006076389, 0.0509462469492842, 30.7073662700375, 0.254731234746421, 30.7073662700375, 0.254731234746421, 30.7073662700375, 270.401567121884
1, 1987, 3, 67780, 0.424224668312895, 0.269826270262412, 0.249065308838663, 0.249065308838663, 0.424224668312895, 0.269826270262412, 1135.13694301223, 96.3106186278153, 176.354092515021, 481.553093139076, 176.354092515021, 481.553093139076, 176.354092515021, 118.861376903403
1, 1987, 4, 67780, 0.243404678944749, 0.967105263157895, 0.345241763937242, 0.345241763937242, 0.243404678944749, 0.967105263157895, 358.368380454728, 17.4457081177066, 262.220766186386, 87.2285405885328, 262.220766186386, 87.2285405885328, 262.220766186386, 3.07923672990349
1, 1987, 5, 67780, 0.00017732762060234, 1, NA, NA, 0.00017732762060234, 1, 5.83983694990551, 0.000207112878206474, 5.83880138551448, 0.00103556439103237, 5.83880138551448, 0.00103556439103237, 5.83880138551448, NA
1, 1988, 1, 67780, 0, 0, 0.997995584180377, 0.997995584180377, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67644.140695746
1, 1988, 2, 67780, 0.00017732762060234, 0.0203045685279188, 0.249065308838663, 0.249065308838663, 0.00017732762060234, 0.0203045685279188, 135.859304254045, 0.00481832143201184, 2.7580753836931, 0.0240916071600592, 2.7580753836931, 0.0240916071600592, 2.7580753836931, 33.1448982918221
1, 1988, 3, 67780, 0.0466321243523316, 0.190217391304348, 0.345241763937242, 0.345241763937242, 0.0466321243523316, 0.190217391304348, 99.9322389713699, 0.932010518903968, 18.1224267564661, 4.66005259451984, 18.1224267564661, 4.66005259451984, 18.1224267564661, 26.6353190986756
1, 1988, 4, 67780, 0.10738255033557, 0.9950874435056, 0.267044349277317, 0.267044349277317, 0.10738255033557, 0.9950874435056, 50.5144405217084, 1.0848738903991, 44.8685635482464, 5.42436945199551, 44.8685635482464, 5.42436945199551, 44.8685635482464, 0.0591523319300469
1, 1988, 5, 67780, 0.292913795100716, 1, NA, NA, 0.292913795100716, 1, 0.162355189536431, 0.00951121494428241, 0.114799114815019, 0.0475560747214121, 0.114799114815019, 0.0475560747214121, 0.114799114815019, NA
1, 1989, 1, 67780, 0, 0, 0.97314090529829, 0.97314090529829, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 65959.4905611181
1, 1989, 2, 67780, 0.00017732762060234, 0.0116493544316086, 0.345241763937242, 0.345241763937242, 0.00017732762060234, 0.0116493544316086, 1820.5094388819, 0.0645653214162056, 21.2039989780583, 0.322826607081028, 21.2039989780583, 0.322826607081028, 21.2039989780583, 621.083930707002
1, 1989, 3, 67780, 0.0277379432275808, 0.253126704786535, 0.267044349277317, 0.267044349277317, 0.0277379432275808, 0.253126704786535, 1177.89868258976, 6.53449735710338, 289.887333179146, 32.6724867855169, 289.887333179146, 32.6724867855169, 289.887333179146, 228.413409981318
1, 1989, 4, 67780, 0.0637089138374138, 0.929211210632765, 0.380720590868449, 0.380720590868449, 0.0637089138374138, 0.929211210632765, 626.925452643775, 7.98814792899278, 545.432775788551, 39.9407396449639, 545.432775788551, 39.9407396449639, 545.432775788551, 15.8196780864188
1, 1989, 5, 67780, 0.0790816326530612, 1, NA, NA, 0.0790816326530612, 1, 25.7322591238409, 0.406989812672994, 23.6973100604759, 2.03494906336497, 23.6973100604759, 2.03494906336497, 23.6973100604759, NA
1, 1990, 1, 67780, 0, 0, 0.991103552037679, 0.991103552037679, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67176.9987571139
1, 1990, 2, 67780, 0.00017732762060234, 0.00490196078431373, 0.267044349277317, 0.267044349277317, 0.00017732762060234, 0.00490196078431373, 603.001242886123, 0.02138575512425, 2.9553642848554, 0.10692877562125, 2.9553642848554, 0.10692877562125, 2.9553642848554, 160.210306462307
1, 1990, 3, 67780, 0.0729064039408867, 0.473963868225292, 0.380720590868449, 0.380720590868449, 0.0729064039408867, 0.473963868225292, 439.72864336334, 6.41180681948515, 193.220664965566, 32.0590340974257, 193.220664965566, 32.0590340974257, 193.220664965566, 81.6451287851436
1, 1990, 4, 67780, 0.390151515151515, 0.9950874435056, 0.244954112510985, 0.244954112510985, 0.390151515151515, 0.9950874435056, 132.803815515204, 10.3627219682319, 80.5923367131783, 51.8136098411593, 80.5923367131783, 51.8136098411593, 80.5923367131783, 0.0974596382048023
1, 1990, 5, 67780, 0.292913795100716, 1, NA, NA, 0.292913795100716, 1, 0.300409322662028, 0.017598806956914, 0.212415287877458, 0.0879940347845702, 0.212415287877458, 0.0879940347845702, 0.212415287877458, NA
1, 1991, 1, 67780, 0, 0, 0.982413980600886, 0.982413980600886, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 66588.0196051281
1, 1991, 2, 67780, 0.00017732762060234, 0.00307269811701219, 0.380720590868449, 0.380720590868449, 0.00017732762060234, 0.00307269811701219, 1191.98039487195, 0.0422742094454561, 3.66194643541968, 0.21137104722728, 3.66194643541968, 0.21137104722728, 3.66194643541968, 452.336828518641
1, 1991, 3, 67780, 0.0248114579621086, 0.268175847185596, 0.244954112510985, 0.244954112510985, 0.0248114579621086, 0.268175847185596, 735.770248870661, 3.65110651992492, 192.420116904118, 18.2555325996246, 192.420116904118, 18.2555325996246, 192.420116904118, 128.624081572235
1, 1991, 4, 67780, 0.148997908090964, 0.936959797002617, 0.22266725095388, 0.22266725095388, 0.148997908090964, 0.936959797002617, 396.470517794684, 11.8146555542298, 316.127649521694, 59.0732777711492, 316.127649521694, 59.0732777711492, 316.127649521694, 4.73604124595955
1, 1991, 5, 67780, 0.00017732762060234, 1, NA, NA, 0.00017732762060234, 1, 16.5335492558808, 0.000586370989931387, 16.5306174009311, 0.00293185494965693, 16.5306174009311, 0.00293185494965693, 16.5306174009311, NA
1, 1992, 1, 67780, 0, 0, 0.994979633655696, 0.994979633655696, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67439.7195691831
1, 1992, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.244954112510985, 0.244954112510985, 0.00017732762060234, 0.00181789260799418, 340.280430816929, 0.012068223826861, 0.618483586152738, 0.0603411191343052, 0.618483586152738, 0.0603411191343052, 0.618483586152738, 83.1868100323823
1, 1992, 3, 67780, 0.0408163265306122, 0.151530877010898, 0.22266725095388, 0.22266725095388, 0.0408163265306122, 0.151530877010898, 256.414796079259, 2.09318200881028, 37.2688504007685, 10.4659100440514, 37.2688504007685, 10.4659100440514, 37.2688504007685, 46.4662098636784
1, 1992, 4, 67780, 0.13914373088685, 0.9950874435056, 0.296600936006381, 0.296600936006381, 0.13914373088685, 0.9950874435056, 162.213825770761, 4.51420738383464, 138.956785762319, 22.5710369191732, 138.956785762319, 22.5710369191732, 138.956785762319, 0.203469158380457
1, 1992, 5, 67780, 0.292913795100716, 1, NA, NA, 0.292913795100716, 1, 0.482533930888551, 0.0282681689922864, 0.341193085927119, 0.141340844961432, 0.341193085927119, 0.141340844961432, 0.341193085927119, NA
1, 1993, 1, 67780, 0, 0, 0.984913310961969, 0.984913310961969, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 66757.4242170023
1, 1993, 2, 67780, 0.00017732762060234, 0.02263304229062, 0.22266725095388, 0.22266725095388, 0.00017732762060234, 0.02263304229062, 1022.57578299774, 0.0362661860969127, 23.1398968713334, 0.181330930484564, 23.1398968713334, 0.181330930484564, 23.1398968713334, 222.501264808618
1, 1993, 3, 67780, 0.0211608524230174, 0.294090654157956, 0.296600936006381, 0.296600936006381, 0.0211608524230174, 0.294090654157956, 776.753290387302, 3.28735234939578, 223.601985274939, 16.4367617469789, 223.601985274939, 16.4367617469789, 223.601985274939, 159.19003593041
1, 1993, 4, 67780, 0.135789093535572, 0.989552862515671, 0.57932738671338, 0.57932738671338, 0.135789093535572, 0.989552862515671, 377.524507434974, 10.2527421304117, 322.852305383178, 51.2637106520584, 322.852305383178, 51.2637106520584, 322.852305383178, 1.97463241524515
1, 1993, 5, 67780, 0.00017732762060234, 1, NA, NA, 0.00017732762060234, 1, 1.43385898449269, 5.08525603998751e-05, 1.43360472169069, 0.000254262801999376, 1.43360472169069, 0.000254262801999376, 1.43360472169069, NA
1, 1994, 1, 67780, 0, 0, 0.968625998092638, 0.968625998092638, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 65653.470150719
1, 1994, 2, 67780, 0.00017732762060234, 0.0196091578939526, 0.296600936006381, 0.296600936006381, 0.00017732762060234, 0.0196091578939526, 2126.529849281, 0.0754184956625703, 41.6920651148064, 0.377092478312852, 41.6920651148064, 0.377092478312852, 41.6920651148064, 618.252992223133
1, 1994, 3, 67780, 0.0087543980971343, 0.510154171681782, 0.57932738671338, 0.57932738671338, 0.0087543980971343, 0.510154171681782, 1466.20769946474, 2.56715317883956, 741.443754916232, 12.8357658941978, 741.443754916232, 12.8357658941978, 741.443754916232, 412.43949126742
1, 1994, 4, 67780, 0.116754049612646, 0.871090635244086, 0.378454774816835, 0.378454774816835, 0.116754049612646, 0.871090635244086, 299.488687386894, 6.99330341311913, 230.422785381324, 34.9665170655957, 230.422785381324, 34.9665170655957, 230.422785381324, 12.9050750488505
1, 1994, 5, 67780, 0.0378006872852234, 1, NA, NA, 0.0378006872852234, 1, 21.1943098911237, 0.160231896084097, 20.3931504107032, 0.801159480420485, 20.3931504107032, 0.801159480420485, 20.3931504107032, NA
1, 1995, 1, 67780, 0, 0, 0.977016696944337, 0.977016696944337, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 66222.1917188872
1, 1995, 2, 67780, 0.00017732762060234, 0.00621683429916295, 0.57932738671338, 0.57932738671338, 0.00017732762060234, 0.00621683429916295, 1557.80828111284, 0.0552484871688722, 9.68291860009234, 0.276242435844361, 9.68291860009234, 0.276242435844361, 9.68291860009234, 896.711385760758
1, 1995, 3, 67780, 0.0266315154494068, 0.30187986319921, 0.378454774816835, 0.378454774816835, 0.0266315154494068, 0.30187986319921, 651.137734316146, 3.46815692622644, 191.330536466989, 17.3407846311322, 191.330536466989, 17.3407846311322, 191.330536466989, 167.453526778441
1, 1995, 4, 67780, 0.163406214039125, 0.9950874435056, 0.549562598550708, 0.549562598550708, 0.163406214039125, 0.9950874435056, 275.012886439585, 8.98776291701288, 228.943819978639, 44.9388145850644, 228.943819978639, 44.9388145850644, 228.943819978639, 0.621144157926514
1, 1995, 5, 67780, 0.00017732762060234, 1, NA, NA, 0.00017732762060234, 1, 0.509107717955467, 1.80557720510661e-05, 0.509017439095212, 9.02788602553303e-05, 0.509017439095212, 9.02788602553303e-05, 0.509017439095212, NA
1, 1996, 1, 67780, 0, 0, 0.977026081690611, 0.977026081690611, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 66222.8278169896
1, 1996, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.378454774816835, 0.378454774816835, 0.00017732762060234, 0.00181789260799418, 1557.17218301039, 0.0552259276162769, 2.83026982684084, 0.276129638081384, 2.83026982684084, 0.276129638081384, 2.83026982684084, 588.143616162249
1, 1996, 3, 67780, 0.0395201129146083, 0.0743286482899197, 0.549562598550708, 0.549562598550708, 0.0395201129146083, 0.0743286482899197, 965.922167383221, 7.63467062434162, 68.958315316634, 38.1733531217081, 68.958315316634, 38.1733531217081, 68.958315316634, 471.959138210807
1, 1996, 4, 67780, 0.200230444245295, 0.941571954538178, 0.58086033867462, 0.58086033867462, 0.200230444245295, 0.941571954538178, 386.831360734072, 15.491083041559, 291.299713716274, 77.4554152077952, 291.299713716274, 77.4554152077952, 291.299713716274, 10.4997661311196
1, 1996, 5, 67780, 0.712328767123288, 1, NA, NA, 0.712328767123288, 1, 7.57646567888393, 1.07938689123826, 2.17953122269263, 5.39693445619129, 2.17953122269263, 5.39693445619129, 2.17953122269263, NA
1, 1997, 1, 67780, 0, 0, 0.938552243462477, 0.938552243462477, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 63615.0710618867
1, 1997, 2, 67780, 0.00017732762060234, 0.00538496747864283, 0.549562598550708, 0.549562598550708, 0.00017732762060234, 0.00538496747864283, 4164.92893811331, 0.147711387714693, 22.4240297775032, 0.738556938573463, 22.4240297775032, 0.738556938573463, 22.4240297775032, 2276.15987866375
1, 1997, 3, 67780, 0.0842746816302696, 0.197372366348383, 0.58086033867462, 0.58086033867462, 0.0842746816302696, 0.197372366348383, 1865.60647273348, 31.4446783073969, 337.187611365295, 157.223391536985, 337.187611365295, 157.223391536985, 337.187611365295, 796.473064995258
1, 1997, 4, 67780, 0.328536476283181, 0.939858167143361, 0.473179425931746, 0.473179425931746, 0.328536476283181, 0.939858167143361, 574.722404835946, 37.7634547451595, 362.696089216403, 188.817273725798, 362.696089216403, 188.817273725798, 362.696089216403, 10.9820411197085
1, 1997, 5, 67780, 0.338762214983713, 1, NA, NA, 0.338762214983713, 1, 12.2270007740374, 0.828409172964095, 8.0849549092169, 4.14204586482047, 8.0849549092169, 4.14204586482047, 8.0849549092169, NA
1, 1998, 1, 67780, 0, 0, 0.963807071764288, 0.963807071764288, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 65326.8433241834
1, 1998, 2, 67780, 0.00017732762060234, 0.00518350282023476, 0.58086033867462, 0.58086033867462, 0.00017732762060234, 0.00518350282023476, 2453.15667581656, 0.0870024872574592, 12.7136896593825, 0.435012436287296, 12.7136896593825, 0.435012436287296, 12.7136896593825, 1417.30385798429
1, 1998, 3, 67780, 0.254382657223757, 0.376626362006345, 0.473179425931746, 0.473179425931746, 0.254382657223757, 0.376626362006345, 1022.7041157366, 52.0316381029498, 287.194897679068, 260.158190514749, 287.194897679068, 260.158190514749, 287.194897679068, 224.92632632876
1, 1998, 4, 67780, 0.201489785382403, 0.93950309411656, 0.226024423145283, 0.226024423145283, 0.201489785382403, 0.93950309411656, 250.424701214023, 10.0916038604132, 187.869316376506, 50.4580193020659, 187.869316376506, 50.4580193020659, 187.869316376506, 2.73430006672805
1, 1998, 5, 67780, 0.67175572519084, 1, NA, NA, 0.67175572519084, 1, 9.36306546872343, 1.25793856679032, 3.07337263477181, 6.28969283395162, 3.07337263477181, 6.28969283395162, 3.07337263477181, NA
1, 1999, 1, 67780, 0, 0, 0.989655700076511, 0.989655700076511, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67078.8633511859
1, 1999, 2, 67780, 0.00017732762060234, 0.010989010989011, 0.473179425931746, 0.473179425931746, 0.00017732762060234, 0.010989010989011, 701.136648814077, 0.0248661787302598, 7.70343206505964, 0.124330893651299, 7.70343206505964, 0.124330893651299, 7.70343206505964, 328.059500602421
1, 1999, 3, 67780, 0.105128205128205, 0.247851002865329, 0.226024423145283, 0.226024423145283, 0.105128205128205, 0.247851002865329, 365.249385252946, 7.67960245916449, 81.0104405753327, 38.3980122958225, 81.0104405753327, 38.3980122958225, 81.0104405753327, 55.5660549270928
1, 1999, 4, 67780, 0.0365079365079365, 0.913509060955519, 0.231205820000084, 0.231205820000084, 0.0365079365079365, 0.913509060955519, 190.274877454698, 1.3893086290343, 167.472094521635, 6.94654314517151, 167.472094521635, 6.94654314517151, 167.472094521635, 3.66605492227741
1, 1999, 5, 67780, 0.857142857142857, 1, NA, NA, 0.857142857142857, 1, 12.1901848656141, 2.08974597696241, 1.74145498080201, 10.4487298848121, 1.74145498080201, 10.4487298848121, 1.74145498080201, NA
1, 2000, 1, 67780, 0, 0, 0.993655334211393, 0.993655334211393, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67349.9585528482
1, 2000, 2, 67780, 0.00017732762060234, 0.00681154719429128, 0.226024423145283, 0.226024423145283, 0.00017732762060234, 0.00681154719429128, 430.041447151787, 0.0152516453167627, 2.92872817626639, 0.0762582265838133, 2.92872817626639, 0.0762582265838133, 2.92872817626639, 96.5206697027817
1, 2000, 3, 67780, 0.00017732762060234, 0.291312867406924, 0.231205820000084, 0.231205820000084, 0.00017732762060234, 0.291312867406924, 330.515791046155, 0.011721915759543, 96.2664290884661, 0.0586095787977149, 96.2664290884661, 0.0586095787977149, 96.2664290884661, 54.1462649401982
1, 2000, 4, 67780, 0.328341013824885, 0.9950874435056, 0.201748857722773, 0.201748857722773, 0.328341013824885, 0.9950874435056, 180.044487438693, 11.8231979078405, 120.334429821777, 59.1159895392023, 120.334429821777, 59.1159895392023, 120.334429821777, 0.1198525560884
1, 2000, 5, 67780, 0.292913795100716, 1, NA, NA, 0.292913795100716, 1, 0.474215521625784, 0.0277808536270148, 0.33531125349071, 0.138904268135074, 0.33531125349071, 0.138904268135074, 0.33531125349071, NA
1, 2001, 1, 67780, 0, 0, 0.990463532556357, 0.990463532556357, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67133.6182366699
1, 2001, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.231205820000084, 0.231205820000084, 0.00017732762060234, 0.00181789260799418, 646.381763330122, 0.0229242680184151, 1.1748442602132, 0.114621340092075, 1.1748442602132, 0.114621340092075, 1.1748442602132, 149.149093672361
1, 2001, 3, 67780, 0.0704827657272399, 0.495316224156089, 0.201748857722773, 0.201748857722773, 0.0704827657272399, 0.495316224156089, 495.943204057456, 6.99108973311969, 228.334714382886, 34.9554486655984, 228.334714382886, 34.9554486655984, 228.334714382886, 46.9374852692896
1, 2001, 4, 67780, 0.00017732762060234, 0.898407468423943, 0.339980650653301, 0.339980650653301, 0.00017732762060234, 0.898407468423943, 185.715555739683, 0.00658649952163183, 166.818655477229, 0.0329324976081592, 166.818655477229, 0.0329324976081592, 166.818655477229, 6.41338403459508
1, 2001, 5, 67780, 0.00017732762060234, 1, NA, NA, 0.00017732762060234, 1, 12.4505837302505, 0.000441566477599104, 12.4483758978625, 0.00220783238799552, 12.4483758978625, 0.00220783238799552, 12.4483758978625, NA
1, 2002, 1, 67780, 0, 0, 0.990854411860329, 0.990854411860329, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67160.1120358931
