i.data, BY, AGE, R, i, m, d, d.rate, i.rate, m.rate, N, S.i, S.m, I, M, I.est, M.est, D
1, 2001, 4, 67780, 0.355104618844118, 0.948896315421268, 0.465217230779399, 0.465217230779399, 0.355104618844118, 0.948896315421268, 76.3129178620691, 5.41981392205851, 46.6988392738122, 27.0990696102925, 46.6988392738122, 27.0990696102925, 46.6988392738122, 1.17002551211391
1, 2001, 5, 67780, 0.244670256231403, 1, NA, NA, 0.244670256231403, 1, 1.34498346585046, 0.0658154898433265, 1.01590601663383, 0.329077449216632, 1.01590601663383, 0.329077449216632, 1.01590601663383, NA
1, 2002, 1, 67780, 0, 0, 0.780957959639423, 0.780957959639423, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 52933.3305043601
1, 2002, 2, 67780, 0.000585483393854891, 0.00535160297633752, 0.629803792942271, 0.629803792942271, 0.000585483393854891, 0.00535160297633752, 14846.6694956399, 1.73849568874983, 79.4069619680547, 8.69247844374914, 79.4069619680547, 8.69247844374914, 79.4069619680547, 9295.00339918688
1, 2002, 3, 67780, 0.156454891865788, 0.17173755330592, 0.465217230779399, 0.465217230779399, 0.156454891865788, 0.17173755330592, 5463.56665604122, 170.960346074491, 791.498012096494, 854.801730372454, 791.498012096494, 854.801730372454, 791.498012096494, 1775.85834267792
1, 2002, 4, 67780, 0.244670256231403, 0.948896315421268, 0.390926505384046, 0.390926505384046, 0.244670256231403, 0.948896315421268, 2041.40857089436, 99.8943916227409, 1463.13797048071, 499.471958113705, 1463.13797048071, 499.471958113705, 1463.13797048071, 30.8044778633233
1, 2002, 5, 67780, 0.322372855383461, 1, NA, NA, 0.322372855383461, 1, 47.9941644366175, 3.09440316623515, 32.5221486054418, 15.4720158311757, 32.5221486054418, 15.4720158311757, 32.5221486054418, NA
1, 2003, 1, 67780, 0, 0, 0.993203252646964, 0.993203252646964, 0, 0, 67780, 0, 0, 0, 0, 0, 0, 67319.3164644112
1, 2003, 2, 67780, 0.000438368889167817, 0.00458806802032441, 0.465217230779399, 0.465217230779399, 0.000438368889167817, 0.00458806802032441, 460.683535588789, 0.040389865950792, 2.11272083986333, 0.20194932975396, 2.11272083986333, 0.20194932975396, 2.11272083986333, 213.241094245802
1, 2003, 3, 67780, 0.103120842843152, 0.149116368698331, 0.390926505384046, 0.390926505384046, 0.103120842843152, 0.149116368698331, 245.127771173369, 5.05555647353223, 32.783231989076, 25.2777823676612, 32.783231989076, 25.2777823676612, 32.783231989076, 73.1293535158533
1, 2003, 4, 67780, 0.322372855383461, 0.948896315421268, 0.642780170249582, 0.642780170249582, 0.322372855383461, 0.948896315421268, 113.937403300779, 7.34606520740983, 73.2615111399985, 36.7303260370491, 73.2615111399985, 36.7303260370491, 73.2615111399985, 2.53613166474309
1, 2003, 5, 67780, 0.522048750299767, 1, NA, NA, 0.522048750299767, 1, 1.40943445898837, 0.147158699588861, 0.673640961044061, 0.735793497944305, 0.673640961044061, 0.735793497944305, 0.673640961044061, NA
