i.data, BY, AGE, R, i, m, d, d.rate, i.rate, m.rate, N, S.i, S.m, I, M, D, I.est, M.est
30, 1989, 3, 67780, 0.146997585479351, 0.185572067940783, 0.627080346162871, 0.621212121212121, 0.141509433962264, 0.274725274725275, 106, 2, 25, 15, 25, 41, 10, 25
30, 1989, 4, 67780, 0.337623042254616, 0.948896315421268, 0.625823846452826, 1, 0.2, 0.85, 25, 3, 17, 5, 17, 3, 15, 17
30, 1989, 5, 67780, 0.249711833135133, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
30, 1990, 1, 67780, 0, 0, 0.995460362134244, 0.995249336087341, 0, 0, 67780, 0, 0, 0, 0, 67458, 0, 0
30, 1990, 2, 67780, 0.000409649487233432, 0.00860542094031413, 0.627080346162871, 0.615141955835962, 0, 0.015527950310559, 322, 0, 5, 0, 5, 195, 0, 5
30, 1990, 3, 67780, 0.147658400118104, 0.261759400141349, 0.625823846452826, 0.573529411764706, 0.122950819672131, 0.364485981308411, 122, 4, 39, 15, 39, 39, 20, 39
30, 1990, 4, 67780, 0.249711833135133, 0.948896315421268, 0.312075809794695, 0.333333333333333, 0.413793103448276, 0.823529411764706, 29, 4, 14, 12, 14, 1, 20, 14
30, 1990, 5, 67780, 0.249382166150527, 1, NA, NA, 1, NaN, 2, 1, 0, 2, 0, NA, 5, 0
30, 1991, 1, 67780, 0, 0, 0.992948355915505, 0.992298613160224, 0, 0, 67780, 0, 0, 0, 0, 67258, 0, 0
30, 1991, 2, 67780, 0.000411645866011168, 0.0063201667885362, 0.625823846452826, 0.633204633204633, 0, 0.00766283524904215, 522, 0, 4, 0, 4, 328, 0, 4
30, 1991, 3, 67780, 0.10544748393698, 0.19959369991117, 0.312075809794695, 0.347222222222222, 0.0842105263157895, 0.172413793103448, 190, 4, 30, 16, 30, 50, 20, 30
30, 1991, 4, 67780, 0.249382166150527, 0.948896315421268, 0.639808898384753, 0, 0.297872340425532, 0.939393939393939, 94, 3, 62, 28, 62, 0, 15, 62
30, 1991, 5, 67780, 0.456706399755944, 1, NA, NA, 0.5, 1, 4, 1, 2, 2, 2, NA, 5, 2
30, 1992, 1, 67780, 0, 0, 0.992828204055112, 0.992874004131012, 0, 0, 67780, 0, 0, 0, 0, 67297, 0, 0
30, 1992, 2, 67780, 0.000287124284988782, 0.00973192849969107, 0.312075809794695, 0.290187891440501, 0, 0.0082815734989648, 483, 0, 4, 0, 4, 139, 0, 4
30, 1992, 3, 67780, 0.10529505376204, 0.290651720999001, 0.639808898384753, 0.67906976744186, 0.0941176470588235, 0.301948051948052, 340, 7, 93, 32, 93, 146, 35, 93
30, 1992, 4, 67780, 0.456706399755944, 0.948896315421268, 0.713071819956078, 0.5, 0.507246376811594, 0.941176470588235, 69, 9, 32, 35, 32, 1, 45, 32
30, 1992, 5, 67780, 0.193010679601437, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
30, 1993, 1, 67780, 0, 0, 0.847246313675086, 0.846606668633815, 0, 0, 67780, 0, 0, 0, 0, 57383, 0, 0
30, 1993, 2, 67780, 0.000286685322772096, 0.0057178262314006, 0.639808898384753, 0.638437741686002, 0.000192363181687025, 0.00490620490620491, 10397, 1, 51, 2, 51, 6604, 5, 51
30, 1993, 3, 67780, 0.210721552898105, 0.182379221258863, 0.713071819956078, 0.708487084870849, 0.21524064171123, 0.168994889267462, 3740, 147, 496, 805, 496, 1728, 735, 496
30, 1993, 4, 67780, 0.193010679601437, 0.948896315421268, 0.714627048973306, 0.689655172413793, 0.205344585091421, 0.948672566371681, 711, 31, 536, 146, 536, 20, 155, 536
30, 1993, 5, 67780, 0.463170837190491, 1, NA, NA, 0.555555555555556, 1, 9, 1, 4, 5, 4, NA, 5, 4
30, 1994, 1, 67780, 0, 0, 0.994077100257246, 0.994437887282384, 0, 0, 67780, 0, 0, 0, 0, 67403, 0, 0
30, 1994, 2, 67780, 0.000609638312760841, 0.00512737074533076, 0.713071819956078, 0.725333333333333, 0, 0.00530503978779841, 377, 0, 2, 0, 2, 272, 0, 2
30, 1994, 3, 67780, 0.0798097139345111, 0.165155553897545, 0.714627048973306, 0.63953488372093, 0.058252427184466, 0.11340206185567, 103, 1, 11, 6, 11, 55, 5, 11
30, 1994, 4, 67780, 0.463170837190491, 0.948896315421268, 0.641206108448192, 1, 0.67741935483871, 0.9, 31, 6, 9, 21, 9, 1, 30, 9
30, 1994, 5, 67780, 0.307086030147149, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
30, 1995, 1, 67780, 0, 0, 0.998109923234021, 0.998111537326645, 0, 0, 67780, 0, 0, 0, 0, 67652, 0, 0
30, 1995, 2, 67780, 0.000214323040078845, 0.00715452607105982, 0.714627048973306, 0.7734375, 0, 0, 128, 0, 0, 0, 0, 99, 0, 0
30, 1995, 3, 67780, 0.214377428673148, 0.222858562109657, 0.641206108448192, 0.611111111111111, 0.275862068965517, 0.142857142857143, 29, 1, 3, 8, 3, 11, 5, 3
30, 1995, 4, 67780, 0.307086030147149, 0.948896315421268, 0.311620317161846, 0, 0.142857142857143, 0.833333333333333, 7, 0, 5, 1, 5, 0, 0, 5
30, 1995, 5, 67780, 0.526471369007643, 1, NA, NA, 1, NaN, 1, 1, 0, 1, 0, NA, 5, 0
30, 1996, 1, 67780, 0, 0, 0.998160822962767, 0.998273827087636, 0, 0, 67780, 0, 0, 0, 0, 67663, 0, 0
30, 1996, 2, 67780, 0.000621595393245244, 0.0175162611688239, 0.641206108448192, 0.747826086956522, 0.00854700854700855, 0.00862068965517241, 117, 0, 1, 1, 1, 86, 0, 1
30, 1996, 3, 67780, 0.132627364988479, 0.462341157660743, 0.311620317161846, 0.428571428571429, 0.172413793103448, 0.708333333333333, 29, 2, 17, 5, 17, 3, 10, 17
30, 1996, 4, 67780, 0.526471369007643, 0.948896315421268, 0.718562177973642, 1, 0.5, 0.5, 4, 1, 1, 2, 1, 1, 5, 1
30, 1996, 5, 67780, 0.314622176458205, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
30, 1997, 1, 67780, 0, 0, 0.994191605205206, 0.994246090292122, 0, 0, 67780, 0, 0, 0, 0, 67390, 0, 0
30, 1997, 2, 67780, 0.000366613135469485, 0.0096581178848657, 0.311620317161846, 0.289405684754522, 0, 0.00769230769230769, 390, 0, 3, 0, 3, 112, 0, 3
30, 1997, 3, 67780, 0.251693598763826, 0.288792768624602, 0.718562177973642, 0.774193548387097, 0.272727272727273, 0.225, 275, 20, 45, 75, 45, 120, 100, 45
30, 1997, 4, 67780, 0.314622176458205, 0.948896315421268, 0.254409659286791, NaN, 0.257142857142857, 1, 35, 1, 26, 9, 26, 0, 5, 26
30, 1997, 5, 67780, 0.424013310893054, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
30, 1998, 1, 67780, 0, 0, 0.846737615057425, 0.845632930067867, 0, 0, 67780, 0, 0, 0, 0, 57317, 0, 0
30, 1998, 2, 67780, 0.000746919288530434, 0.0161445508868462, 0.718562177973642, 0.720073843762145, 0.00057344929752461, 0.0157789040833891, 10463, 3, 165, 6, 165, 7411, 15, 165
30, 1998, 3, 67780, 0.136298527684756, 0.43534430431855, 0.254409659286791, 0.256132756132756, 0.124609510586602, 0.450436161776368, 2881, 67, 1136, 359, 1136, 355, 335, 1136
30, 1998, 4, 67780, 0.424013310893054, 0.948896315421268, 0.636057330809583, 0.75, 0.40737148399612, 0.941080196399345, 1031, 87, 575, 420, 575, 27, 435, 575
30, 1998, 5, 67780, 0.146882732354003, 1, NA, NA, 0.222222222222222, 1, 9, 2, 7, 2, 7, NA, 10, 7
30, 1999, 1, 67780, 0, 0, 0.998284723829782, 0.99822956624373, 0, 0, 67780, 0, 0, 0, 0, 67660, 0, 0
30, 1999, 2, 67780, 0.000377539624875967, 0.0175894578077173, 0.254409659286791, 0.203389830508475, 0, 0.0166666666666667, 120, 0, 2, 0, 2, 24, 0, 2
30, 1999, 3, 67780, 0.192628665839413, 0.463745946980851, 0.636057330809583, 0.638297872340426, 0.170212765957447, 0.397435897435897, 94, 4, 31, 16, 31, 30, 20, 31
30, 1999, 4, 67780, 0.146882732354003, 0.948896315421268, 0.260896342168726, 1, 0.235294117647059, 0.923076923076923, 17, 2, 12, 4, 12, 1, 10, 12
30, 1999, 5, 67780, 0.443409166606081, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
30, 2000, 1, 67780, 0, 0, 0.771130050395342, 0.772602537621717, 0, 0, 67780, 0, 0, 0, 0, 52367, 0, 0
30, 2000, 2, 67780, 0.000551264470012414, 0.0129943664116561, 0.636057330809583, 0.636908288893278, 0.000648802958541491, 0.0138933973901188, 15413, 4, 214, 10, 214, 9674, 20, 214
30, 2000, 3, 67780, 0.0597551223643121, 0.368265073726048, 0.260896342168726, 0.25938566552901, 0.0600181323662738, 0.378279320987654, 5515, 59, 1961, 331, 1961, 836, 295, 1961
30, 2000, 4, 67780, 0.443409166606081, 0.948896315421268, 0.629803792942271, 0.726027397260274, 0.440301633850021, 0.945359281437126, 2387, 206, 1263, 1051, 1263, 53, 1030, 1263
30, 2000, 5, 67780, 0.355104618844118, 1, NA, NA, 0.2, 1, 20, 1, 16, 4, 16, NA, 5, 16
30, 2001, 1, 67780, 0, 0, 0.993760681428015, 0.993936264384774, 0, 0, 67780, 0, 0, 0, 0, 67369, 0, 0
30, 2001, 2, 67780, 0.000158772443478061, 0.00521524458643852, 0.260896342168726, 0.300733496332518, 0, 0.0048661800486618, 411, 0, 2, 0, 2, 123, 0, 2
30, 2001, 3, 67780, 0.203284345101494, 0.167740990855095, 0.629803792942271, 0.597826086956522, 0.237762237762238, 0.155963302752294, 286, 14, 34, 68, 34, 110, 70, 34
30, 2001, 4, 67780, 0.355104618844118, 0.948896315421268, 0.465217230779399, 0.333333333333333, 0.297297297297297, 0.942307692307692, 74, 4, 49, 22, 49, 1, 20, 49
30, 2001, 5, 67780, 0.244670256231403, 1, NA, NA, 0, 1, 2, 0, 2, 0, 2, NA, 0, 2
30, 2002, 1, 67780, 0, 0, 0.780957959639423, 0.778666273236943, 0, 0, 67780, 0, 0, 0, 0, 52778, 0, 0
30, 2002, 2, 67780, 0.000585483393854891, 0.00535160297633752, 0.629803792942271, 0.628242074927954, 0.00013331555792561, 0.00526666666666667, 15002, 0, 79, 2, 79, 9374, 0, 79
30, 2002, 3, 67780, 0.156454891865788, 0.17173755330592, 0.465217230779399, 0.466077462958149, 0.160086533261222, 0.174286327538098, 5547, 184, 812, 888, 812, 1793, 920, 812
30, 2002, 4, 67780, 0.244670256231403, 0.948896315421268, 0.390926505384046, 0.298701298701299, 0.249756572541383, 0.950032446463336, 2054, 103, 1464, 513, 1464, 23, 515, 1464
30, 2002, 5, 67780, 0.322372855383461, 1, NA, NA, 0.296296296296296, 1, 54, 3, 38, 16, 38, NA, 15, 38
30, 2003, 1, 67780, 0, 0, 0.993203252646964, 0.993287105340809, 0, 0, 67780, 0, 0, 0, 0, 67325, 0, 0
30, 2003, 2, 67780, 0.000438368889167817, 0.00458806802032441, 0.465217230779399, 0.474725274725275, 0, 0, 455, 0, 0, 0, 0, 216, 0, 0
30, 2003, 3, 67780, 0.103120842843152, 0.149116368698331, 0.390926505384046, 0.386934673366834, 0.0878661087866109, 0.0871559633027523, 239, 4, 19, 21, 19, 77, 20, 19
30, 2003, 4, 67780, 0.322372855383461, 0.948896315421268, 0.642780170249582, 0.5, 0.336065573770492, 0.975308641975309, 122, 6, 79, 41, 79, 1, 30, 79
30, 2003, 5, 67780, 0.522048750299767, 1, NA, NA, 1, NaN, 1, 0, 0, 1, 0, NA, 0, 0
31, 1979, 1, 67780, 0, 0, 0.995218135771064, 0.995382118619062, 0, 0, 67780, 0, 0, 0, 0, 67467, 0, 0
31, 1979, 2, 67780, 0.000332923347455494, 0.0051121052335622, 0.640661040785006, 0.634615384615385, 0, 0.00319488817891374, 313, 0, 1, 0, 1, 198, 0, 1
31, 1979, 3, 67780, 0.112807008303091, 0.164705614981731, 0.428598511885872, 0.462365591397849, 0.0614035087719298, 0.130841121495327, 114, 1, 14, 7, 14, 43, 5, 14
31, 1979, 4, 67780, 0.550246393202987, 0.948896315421268, 0.3600843267366, 0, 0.38, 0.967741935483871, 50, 3, 30, 19, 30, 0, 15, 30
31, 1979, 5, 67780, 0.165812928134439, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
31, 1980, 1, 67780, 0, 0, 0.994147148399322, 0.994069046916495, 0, 0, 67780, 0, 0, 0, 0, 67378, 0, 0
31, 1980, 2, 67780, 0.000308407187467163, 0.0121953094441641, 0.428598511885872, 0.397984886649874, 0, 0.0124378109452736, 402, 0, 5, 0, 5, 158, 0, 5
31, 1980, 3, 67780, 0.266496157597592, 0.35005578819241, 0.3600843267366, 0.380165289256198, 0.251046025104602, 0.324022346368715, 239, 14, 58, 60, 58, 46, 70, 58
31, 1980, 4, 67780, 0.165812928134439, 0.948896315421268, 0.361072357144815, 0.5, 0.16, 0.968253968253968, 75, 4, 61, 12, 61, 1, 20, 61
31, 1980, 5, 67780, 0.54315471484706, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
31, 1981, 1, 67780, 0, 0, 0.939861245651321, 0.939510179994099, 0, 0, 67780, 0, 0, 0, 0, 63680, 0, 0
31, 1981, 2, 67780, 0.000798368249998793, 0.0184463832228995, 0.3600843267366, 0.357107478949975, 0.00048780487804878, 0.0146412884333821, 4100, 0, 60, 2, 60, 1442, 0, 60
31, 1981, 3, 67780, 0.0679028871617171, 0.479929112728195, 0.361072357144815, 0.382306477093207, 0.0647149460708783, 0.478583196046128, 2596, 26, 1162, 168, 1162, 484, 130, 1162
31, 1981, 4, 67780, 0.54315471484706, 0.948896315421268, 0.330800332724195, 0.466666666666667, 0.539641943734015, 0.958333333333333, 782, 84, 345, 422, 345, 7, 420, 345
31, 1981, 5, 67780, 0.268522799608578, 1, NA, NA, 0.25, 1, 8, 0, 6, 2, 6, NA, 0, 6
31, 1982, 1, 67780, 0, 0, 0.893785251736156, 0.894142814989673, 0, 0, 67780, 0, 0, 0, 0, 60605, 0, 0
31, 1982, 2, 67780, 0.000181197619748885, 0.00594603976843877, 0.361072357144815, 0.357933062596275, 0.000139372822299652, 0.00459994424310008, 7175, 0, 33, 1, 33, 2556, 0, 33
31, 1982, 3, 67780, 0.262031691166173, 0.188943314945336, 0.330800332724195, 0.326110509209101, 0.257797164667394, 0.186306200411402, 4585, 249, 634, 1182, 634, 903, 1245, 634
31, 1982, 4, 67780, 0.268522799608578, 0.948896315421268, 0.302489465753857, 0.318840579710145, 0.284030010718114, 0.948353293413174, 1866, 107, 1267, 530, 1267, 22, 535, 1267
31, 1982, 5, 67780, 0.144666698273007, 1, NA, NA, 0.127659574468085, 1, 47, 1, 41, 6, 41, NA, 5, 41
31, 1983, 1, 67780, 0, 0, 0.894606422185364, 0.894113307760401, 0, 0, 67780, 0, 0, 0, 0, 60603, 0, 0
31, 1983, 2, 67780, 0.00078274292623115, 0.00430596029934838, 0.330800332724195, 0.334640156818818, 0.00041800195067577, 0.00446055199330917, 7177, 0, 32, 3, 32, 2390, 0, 32
31, 1983, 3, 67780, 0.114214064063873, 0.140607463251634, 0.302489465753857, 0.294960066097494, 0.114478114478114, 0.137119771863118, 4752, 104, 577, 544, 577, 1071, 520, 577
31, 1983, 4, 67780, 0.144666698273007, 0.948896315421268, 0.57955039100955, 0.543103448275862, 0.15, 0.946691176470588, 2560, 76, 2060, 384, 2060, 63, 380, 2060
31, 1983, 5, 67780, 0.205810941170267, 1, NA, NA, 0.188679245283019, 1, 53, 1, 43, 10, 43, NA, 5, 43
31, 1984, 1, 67780, 0, 0, 0.867017775331091, 0.867246975509, 0, 0, 67780, 0, 0, 0, 0, 58782, 0, 0
31, 1984, 2, 67780, 0.000312496277048324, 0.0125457793054863, 0.302489465753857, 0.297941738837026, 0.000333407423871972, 0.011561978877154, 8998, 0, 104, 3, 104, 2649, 0, 104
31, 1984, 3, 67780, 0.0588085803718659, 0.358104384372718, 0.57955039100955, 0.58010163145226, 0.0608779237423903, 0.36216308427158, 6242, 69, 2123, 380, 2123, 2169, 345, 2123
31, 1984, 4, 67780, 0.205810941170267, 0.948896315421268, 0.319743408199062, 0.305084745762712, 0.219108280254777, 0.951876019575856, 1570, 76, 1167, 344, 1167, 18, 380, 1167
31, 1984, 5, 67780, 0.138022616030134, 1, NA, NA, 0.170731707317073, 1, 41, 2, 34, 7, 34, NA, 10, 34
31, 1985, 1, 67780, 0, 0, 0.836250514402097, 0.83626438477427, 0, 0, 67780, 0, 0, 0, 0, 56682, 0, 0
31, 1985, 2, 67780, 0.000156179842651483, 0.00920268866310625, 0.57955039100955, 0.57862664847658, 0.000180212650928095, 0.00910237923576063, 11098, 0, 101, 2, 101, 6362, 0, 101
31, 1985, 3, 67780, 0.0854985867775956, 0.27721744956105, 0.319743408199062, 0.322381262199089, 0.0824519749622275, 0.276876029169607, 4633, 74, 1177, 382, 1177, 991, 370, 1177
31, 1985, 4, 67780, 0.138022616030134, 0.948896315421268, 0.738294568304261, 0.767123287671233, 0.14978396543447, 0.958780350084698, 2083, 67, 1698, 312, 1698, 56, 335, 1698
31, 1985, 5, 67780, 0.134230720061338, 1, NA, NA, 0.0588235294117647, 1, 17, 0, 16, 1, 16, NA, 0, 16
31, 1986, 1, 67780, 0, 0, 0.987118277959303, 0.987518442018295, 0, 0, 67780, 0, 0, 0, 0, 66934, 0, 0
31, 1986, 2, 67780, 0.000230301010401224, 0.0151868247383129, 0.319743408199062, 0.309808612440191, 0, 0.0118203309692671, 846, 0, 10, 0, 10, 259, 0, 10
31, 1986, 3, 67780, 0.0559796369813155, 0.415719153835346, 0.738294568304261, 0.738019169329074, 0.0433275563258232, 0.432971014492754, 577, 9, 239, 25, 239, 231, 45, 239
31, 1986, 4, 67780, 0.134230720061338, 0.948896315421268, 0.659277698535569, 0.5, 0.195121951219512, 0.939393939393939, 82, 4, 62, 16, 62, 2, 20, 62
31, 1986, 5, 67780, 0.286456106012595, 1, NA, NA, 0.5, 1, 2, 0, 1, 1, 1, NA, 0, 1
31, 1987, 1, 67780, 0, 0, 0.855608579972092, 0.856889938034818, 0, 0, 67780, 0, 0, 0, 0, 58080, 0, 0
31, 1987, 2, 67780, 0.00014844677283643, 0.0197965194623336, 0.738294568304261, 0.739739002315302, 0.000309278350515464, 0.0201093121583995, 9700, 0, 195, 3, 195, 7029, 0, 195
31, 1987, 3, 67780, 0.0543710879939396, 0.504468407749902, 0.659277698535569, 0.670138888888889, 0.0485240598463405, 0.510412239694008, 2473, 27, 1201, 120, 1201, 772, 135, 1201
31, 1987, 4, 67780, 0.286456106012595, 0.948896315421268, 0.658386192373351, 0.692307692307692, 0.231578947368421, 0.955479452054795, 380, 16, 279, 88, 279, 9, 80, 279
31, 1987, 5, 67780, 0.336298210580261, 1, NA, NA, 0.25, 1, 4, 1, 3, 1, 3, NA, 5, 3
31, 1988, 1, 67780, 0, 0, 0.998809404450233, 0.998819710829153, 0, 0, 67780, 0, 0, 0, 0, 67700, 0, 0
31, 1988, 2, 67780, 0.000144060018469783, 0.00435107414195235, 0.659277698535569, 0.670886075949367, 0, 0.0125, 80, 0, 1, 0, 1, 53, 0, 1
31, 1988, 3, 67780, 0.122701069611324, 0.14197371370519, 0.658386192373351, 0.5625, 0.153846153846154, 0.272727272727273, 26, 1, 6, 4, 6, 9, 5, 6
31, 1988, 4, 67780, 0.336298210580261, 0.948896315421268, 0.627080346162871, NaN, 0, 1, 7, 0, 7, 0, 7, 0, 0, 7
31, 1988, 5, 67780, 0.337623042254616, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
31, 1989, 1, 67780, 0, 0, 0.995519556469141, 0.995972263204485, 0, 0, 67780, 0, 0, 0, 0, 67507, 0, 0
31, 1989, 2, 67780, 0.000337298873444358, 0.00582860856742029, 0.658386192373351, 0.669117647058823, 0, 0.00366300366300366, 273, 0, 1, 0, 1, 182, 0, 1
31, 1989, 3, 67780, 0.146997585479351, 0.185572067940783, 0.627080346162871, 0.63013698630137, 0.133333333333333, 0.0641025641025641, 90, 2, 5, 12, 5, 46, 10, 5
31, 1989, 4, 67780, 0.337623042254616, 0.948896315421268, 0.625823846452826, 0, 0.259259259259259, 0.95, 27, 1, 19, 7, 19, 0, 5, 19
31, 1989, 5, 67780, 0.249711833135133, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
31, 1990, 1, 67780, 0, 0, 0.995460362134244, 0.996075538506934, 0, 0, 67780, 0, 0, 0, 0, 67514, 0, 0
31, 1990, 2, 67780, 0.000409649487233432, 0.00860542094031413, 0.627080346162871, 0.634980988593156, 0.0037593984962406, 0.00754716981132075, 266, 0, 2, 1, 2, 167, 0, 2
31, 1990, 3, 67780, 0.147658400118104, 0.261759400141349, 0.625823846452826, 0.603448275862069, 0.125, 0.30952380952381, 96, 3, 26, 12, 26, 35, 15, 26
31, 1990, 4, 67780, 0.249711833135133, 0.948896315421268, 0.312075809794695, NaN, 0.347826086956522, 1, 23, 2, 15, 8, 15, 0, 10, 15
31, 1990, 5, 67780, 0.249382166150527, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
31, 1991, 1, 67780, 0, 0, 0.992948355915505, 0.993198583652995, 0, 0, 67780, 0, 0, 0, 0, 67319, 0, 0
31, 1991, 2, 67780, 0.000411645866011168, 0.0063201667885362, 0.625823846452826, 0.625272331154684, 0, 0.00433839479392625, 461, 0, 2, 0, 2, 287, 0, 2
31, 1991, 3, 67780, 0.10544748393698, 0.19959369991117, 0.312075809794695, 0.352941176470588, 0.104651162790698, 0.227272727272727, 172, 6, 35, 18, 35, 42, 30, 35
31, 1991, 4, 67780, 0.249382166150527, 0.948896315421268, 0.639808898384753, 1, 0.194805194805195, 0.983870967741935, 77, 3, 61, 15, 61, 1, 15, 61
31, 1991, 5, 67780, 0.456706399755944, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
31, 1992, 1, 67780, 0, 0, 0.992828204055112, 0.993169076423724, 0, 0, 67780, 0, 0, 0, 0, 67317, 0, 0
31, 1992, 2, 67780, 0.000287124284988782, 0.00973192849969107, 0.312075809794695, 0.326039387308534, 0, 0.0129589632829374, 463, 0, 6, 0, 6, 149, 0, 6
31, 1992, 3, 67780, 0.10529505376204, 0.290651720999001, 0.639808898384753, 0.644230769230769, 0.100649350649351, 0.249097472924188, 308, 4, 69, 31, 69, 134, 20, 69
31, 1992, 4, 67780, 0.456706399755944, 0.948896315421268, 0.713071819956078, 0.8, 0.472972972972973, 0.871794871794872, 74, 8, 34, 35, 34, 4, 40, 34
31, 1992, 5, 67780, 0.193010679601437, 1, NA, NA, 1, NaN, 1, 1, 0, 1, 0, NA, 5, 0
31, 1993, 1, 67780, 0, 0, 0.847246313675086, 0.849645913248746, 0, 0, 67780, 0, 0, 0, 0, 57589, 0, 0
31, 1993, 2, 67780, 0.000286685322772096, 0.0057178262314006, 0.639808898384753, 0.637036306235201, 0.000294377391816309, 0.00510404397330192, 10191, 1, 52, 3, 52, 6457, 5, 52
31, 1993, 3, 67780, 0.210721552898105, 0.182379221258863, 0.713071819956078, 0.726151315789474, 0.198423484642566, 0.175313665649373, 3679, 144, 517, 730, 517, 1766, 720, 517
31, 1993, 4, 67780, 0.193010679601437, 0.948896315421268, 0.714627048973306, 0.67741935483871, 0.190690690690691, 0.942486085343228, 666, 24, 508, 127, 508, 21, 120, 508
31, 1993, 5, 67780, 0.463170837190491, 1, NA, NA, 0.9, 1, 10, 0, 1, 9, 1, NA, 0, 1
31, 1994, 1, 67780, 0, 0, 0.994077100257246, 0.994364119209206, 0, 0, 67780, 0, 0, 0, 0, 67398, 0, 0
31, 1994, 2, 67780, 0.000609638312760841, 0.00512737074533076, 0.713071819956078, 0.731578947368421, 0, 0.00523560209424084, 382, 0, 2, 0, 2, 278, 0, 2
31, 1994, 3, 67780, 0.0798097139345111, 0.165155553897545, 0.714627048973306, 0.710843373493976, 0.127450980392157, 0.0674157303370786, 102, 5, 6, 13, 6, 59, 25, 6
31, 1994, 4, 67780, 0.463170837190491, 0.948896315421268, 0.641206108448192, 0.6, 0.333333333333333, 0.6875, 24, 3, 11, 8, 11, 3, 15, 11
31, 1994, 5, 67780, 0.307086030147149, 1, NA, NA, 0, 1, 2, 0, 2, 0, 2, NA, 0, 2
31, 1995, 1, 67780, 0, 0, 0.998109923234021, 0.998214812629094, 0, 0, 67780, 0, 0, 0, 0, 67659, 0, 0
31, 1995, 2, 67780, 0.000214323040078845, 0.00715452607105982, 0.714627048973306, 0.735537190082645, 0, 0, 121, 0, 0, 0, 0, 89, 0, 0
31, 1995, 3, 67780, 0.214377428673148, 0.222858562109657, 0.641206108448192, 0.631578947368421, 0.15625, 0.296296296296296, 32, 2, 8, 5, 8, 12, 10, 8
31, 1995, 4, 67780, 0.307086030147149, 0.948896315421268, 0.311620317161846, NaN, 0.428571428571429, 1, 7, 1, 4, 3, 4, 0, 5, 4
31, 1995, 5, 67780, 0.526471369007643, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
31, 1996, 1, 67780, 0, 0, 0.998160822962767, 0.998067276482738, 0, 0, 67780, 0, 0, 0, 0, 67649, 0, 0
31, 1996, 2, 67780, 0.000621595393245244, 0.0175162611688239, 0.641206108448192, 0.615384615384615, 0, 0.00763358778625954, 131, 0, 1, 0, 1, 80, 0, 1
31, 1996, 3, 67780, 0.132627364988479, 0.462341157660743, 0.311620317161846, 0.181818181818182, 0.1, 0.511111111111111, 50, 2, 23, 5, 23, 4, 10, 23
31, 1996, 4, 67780, 0.526471369007643, 0.948896315421268, 0.718562177973642, NaN, 0.5, 1, 18, 1, 9, 9, 9, 0, 5, 9
31, 1996, 5, 67780, 0.314622176458205, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
31, 1997, 1, 67780, 0, 0, 0.994191605205206, 0.99408380053113, 0, 0, 67780, 0, 0, 0, 0, 67379, 0, 0
31, 1997, 2, 67780, 0.000366613135469485, 0.0096581178848657, 0.311620317161846, 0.321518987341772, 0, 0.0149625935162095, 401, 0, 6, 0, 6, 127, 0, 6
31, 1997, 3, 67780, 0.251693598763826, 0.288792768624602, 0.718562177973642, 0.775510204081633, 0.26865671641791, 0.25, 268, 11, 49, 72, 49, 114, 55, 49
31, 1997, 4, 67780, 0.314622176458205, 0.948896315421268, 0.254409659286791, NaN, 0.242424242424242, 1, 33, 1, 25, 8, 25, 0, 5, 25
31, 1997, 5, 67780, 0.424013310893054, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
31, 1998, 1, 67780, 0, 0, 0.846737615057425, 0.849719681321924, 0, 0, 67780, 0, 0, 0, 0, 57594, 0, 0
31, 1998, 2, 67780, 0.000746919288530434, 0.0161445508868462, 0.718562177973642, 0.715481171548117, 0.000392695857058708, 0.0141426045963465, 10186, 0, 144, 4, 144, 7182, 0, 144
31, 1998, 3, 67780, 0.136298527684756, 0.43534430431855, 0.254409659286791, 0.254163649529327, 0.134803921568627, 0.441116956697693, 2856, 63, 1090, 385, 1090, 351, 315, 1090
31, 1998, 4, 67780, 0.424013310893054, 0.948896315421268, 0.636057330809583, 0.612903225806452, 0.425242718446602, 0.947635135135135, 1030, 110, 561, 438, 561, 19, 550, 561
31, 1998, 5, 67780, 0.146882732354003, 1, NA, NA, 0.0833333333333333, 1, 12, 0, 11, 1, 11, NA, 0, 11
